module,source_table,grain,metric,factor,level,n_subjects,n_trials,n_rows,mean,sd,se,ci95_low,ci95_high,median,iqr,note
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,ExperienceGroup,ExperienceGroup=High,16,177,442,0.3062401782640567,0.3295099520458033,0.0156731901029362,0.27552072566230174,0.33695963086581165,0.18012720534930116,0.45292218185385147,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,ExperienceGroup,ExperienceGroup=Low,26,276,688,0.2916737033646839,0.3001797187187668,0.011444244486863837,0.2692429841704308,0.314104422558937,0.18869067988450766,0.40686358771703984,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,DateBatch,DateBatch=First_before_2026-05-01,27,285,711,0.3188016455131575,0.32796098766398607,0.012299497973216658,0.29469462948565284,0.34290866154066213,0.2006722520443489,0.4429410079495957,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,DateBatch,DateBatch=Second_2026-05-01_or_later,15,168,419,0.26100643615217334,0.2792526086325668,0.013642382667273288,0.2342673661243177,0.287745506180029,0.1591241805104703,0.3730503233497656,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,WWR:Complexity,WWR=15;Complexity=0,41,75,150,0.30327175363841224,0.3871066795117849,0.03160712802756574,0.2413217827043834,0.36522172457244106,0.08066552720865505,0.5370979489049125,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,WWR:Complexity,WWR=15;Complexity=1,42,75,225,0.2417639692163485,0.2676771391845562,0.017845142612303747,0.20678748969623315,0.27674044873646386,0.1166763896991416,0.38892718054962117,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,WWR:Complexity,WWR=45;Complexity=0,42,75,150,0.3387993780288157,0.34987948018278797,0.028567539930601647,0.2828069997648365,0.39479175629279495,0.2098227552378483,0.42281916813291903,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,WWR:Complexity,WWR=45;Complexity=1,41,74,222,0.25547594257909445,0.26762395120110155,0.017961743536892186,0.22027092524678576,0.29068095991140314,0.1521209037938793,0.3452788242139982,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,WWR:Complexity,WWR=75;Complexity=0,42,79,158,0.3765890711822456,0.34782411801060426,0.027671401069533495,0.32235312508596,0.43082501727853123,0.27991741594457964,0.533366904593858,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,WWR:Complexity,WWR=75;Complexity=1,41,75,225,0.30713498393110755,0.2676133263116988,0.01784088842077992,0.2721668426263789,0.3421031252358362,0.237268028133209,0.3103215226093195,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,WWR:ExperienceGroup,WWR=15;ExperienceGroup=High,16,59,148,0.26475750801928866,0.3352652326454971,0.02755863236280737,0.2107425885881862,0.3187724274503911,0.0839007563052364,0.451972974560532,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,WWR:ExperienceGroup,WWR=15;ExperienceGroup=Low,26,91,227,0.2674164975003768,0.3133770394667713,0.020799564641428056,0.22664935080317783,0.3081836441975758,0.1166763896991416,0.4467480743108772,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,WWR:ExperienceGroup,WWR=45;ExperienceGroup=High,16,58,144,0.30329035380856983,0.327016557886843,0.02725137982390358,0.2498776493537188,0.35670305826342086,0.17430545953205676,0.42652825850417664,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,WWR:ExperienceGroup,WWR=45;ExperienceGroup=Low,26,91,228,0.2800954167037161,0.2919638444764052,0.019335777955105243,0.24219729191170986,0.3179935414957224,0.16824822774834655,0.36930949766074406,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,WWR:ExperienceGroup,WWR=75;ExperienceGroup=High,16,60,150,0.35000157771616186,0.32277713432502575,0.02635464265780329,0.29834647810686743,0.4016566773254563,0.25839864684270075,0.4158298089915145,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,WWR:ExperienceGroup,WWR=75;ExperienceGroup=Low,26,94,233,0.3266360857247627,0.2929535431535342,0.01919202472575161,0.2890197172622896,0.36425245418723584,0.2467145841214493,0.42204660942673966,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,DateBatch:WWR,DateBatch=First_before_2026-05-01;WWR=15,27,95,237,0.29174697492120427,0.3363230492435982,0.021846529666045743,0.24892777677575462,0.3345661730666539,0.1332489423365202,0.4809142024408747,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,DateBatch:WWR,DateBatch=First_before_2026-05-01;WWR=45,27,93,233,0.3185547965204946,0.32697986618388997,0.021421163263880674,0.2765693165232885,0.36054027651770076,0.202980429303608,0.37432767903482866,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,FC_rate,DateBatch:WWR,DateBatch=First_before_2026-05-01;WWR=75,27,97,241,0.34564593076454064,0.31963604209615637,0.020589567455277402,0.30529037855219693,0.38600148297688436,0.2467145841214493,0.45825233047022007,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
